"Voter.ID","Permanent.Absentee","Registration.Date","Original.Registration.Date","Party","Precinct","Age","X6.22.2010","X11.2.2010","X9.13.2011","X11.8.2011","X6.26.2012","X11.6.2012","X8.13.2013","X11.5.2013","X6.24.2014","X11.4.2014","X8.11.2015","X11.3.2015","X6.28.2016","X11.8.2016","X8.15.2017","X11.7.2017","X6.26.2018","X11.6.2018","lon","lat","min.c.dist","Voted_X6.22.2010","Voted_X11.2.2010","Voted_X9.13.2011","Voted_X11.8.2011","Voted_X6.26.2012","Voted_X11.6.2012","Voted_X8.13.2013","Voted_X11.5.2013","Voted_X6.24.2014","Voted_X11.4.2014","Voted_X8.11.2015","Voted_X11.3.2015","Voted_X6.28.2016","Voted_X11.8.2016","Voted_X8.15.2017","Voted_X11.7.2017","Voted_X6.26.2018","Voted_X11.6.2018","X11.5.2019","Voted_X11.5.2019"
6266916,"YES","5/4/2018","9/25/1996","Republican","SR03",62,NA,"11/2/2010","9/13/2011","11/8/2011",NA,"10/30/2012",NA,"11/5/2013",NA,"11/4/2014","7/27/2015","10/16/2015",NA,"10/28/2016","8/15/2017","11/1/2017",NA,"10/26/2018",-111.929636,40.3393164,1650.95492133144,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,"11/14/2019",1
6401798,"","7/17/2006","11/29/2002","Republican","SR03",63,NA,"11/2/2010",NA,"11/8/2011","6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,"11/3/2015",NA,"11/8/2016",NA,"10/31/2017","6/14/2018","11/1/2018",-87.6290101,41.8792934,2038192.12710196,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,"11/14/2019",1
6406287,"","5/18/2017","10/14/2000","Democratic","SR03",55,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"10/29/2018",-97.3370352,32.730838,1545817.55312537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3115231,"","7/7/2015","1/12/2004","Republican","SR03",41,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/1/2018",-111.9233947,40.3296108,2296.08929120219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1658168,"YES","11/28/2016","10/28/2012","Republican","SR03",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9164546,40.3347513,1622.31464840406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
4007822,"","12/3/2015","11/4/2008","Republican","SR03",37,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016","8/15/2017",NA,NA,"11/1/2018",-111.9233947,40.3296108,2296.08929120219,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,NA,0
4456166,"","8/20/2014","8/11/2004","Unaffiliated","SR03",35,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,"11/6/2017",NA,"11/5/2018",-111.9333622,40.3370561,2054.21264187169,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,0
4462478,"","7/29/2012","10/27/2004","Republican","SR03",35,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,"11/6/2017",NA,"11/5/2018",-111.9333622,40.3370561,2054.21264187169,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,0
6159914,"","12/6/2018","7/10/2006","Republican","SR03",30,NA,NA,"9/13/2011","11/8/2011","6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,"6/28/2016","11/8/2016","8/16/2017",NA,"6/27/2018","11/6/2018",-74.136278,41.102357,3165860.85813631,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,NA,0
3118144,"","5/8/2018","10/25/2004","Republican","SR03",46,NA,"11/2/2010",NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9186671,40.3345591,1665.66515028212,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6244994,"","5/8/2018","10/23/2004","Republican","SR03",44,NA,"11/2/2010",NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9186671,40.3345591,1665.66515028212,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1758328,"","5/8/2018","11/4/2014","Republican","SR03",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9186671,40.3345591,1665.66515028212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6012314,"","11/18/2016","7/15/1999","Republican","SR03",58,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9181807,40.334959,1615.11924847863,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
1754957,"","11/18/2016","11/13/2014","Republican","SR03",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9181807,40.334959,1615.11924847863,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6031933,"","7/24/2017","5/19/2005","Unaffiliated","SR03",40,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9336416,40.3374946,2040.31919395351,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"10/28/2019",1
1446678,"","1/14/2010","1/14/2010","Republican","SR03",55,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012","8/13/2013","11/5/2013","6/24/2014","11/4/2014",NA,NA,"6/28/2016","11/3/2016",NA,"11/6/2017","6/27/2018","11/5/2018",-111.9348759,40.3390164,2021.23161489759,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,"11/5/2019",1
1462976,"","4/10/2012","7/8/2010","Republican","SR03",49,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,"11/6/2017","6/27/2018","11/5/2018",-111.9348759,40.3390164,2021.23161489759,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,"11/5/2019",1
1274516,"","10/1/2007","10/1/2007","Unaffiliated","SR03",51,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"10/31/2016",NA,NA,NA,"11/5/2018",-111.9257468,40.3364217,1687.29942024866,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1893425,"","8/3/2016","8/3/2016","Democratic","SR03",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9257468,40.3364217,1687.29942024866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1274479,"","10/1/2007","10/1/2007","Democratic","SR03",50,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"10/27/2016",NA,NA,NA,"11/5/2018",-111.9257468,40.3364217,1687.29942024866,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1268569,"","10/23/2014","8/9/2007","Republican","SR03",38,NA,NA,NA,"11/8/2011","6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9327334,40.3374661,1984.03103451631,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6490534,"","11/18/2016","10/20/2004","Unaffiliated","SR03",48,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9327334,40.3374661,1984.03103451631,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6495596,"","7/18/2017","10/13/2004","Republican","SR03",40,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/5/2018",-111.9203438,40.3377986,1351.265466382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6097561,"","5/8/2018","9/22/2003","Republican","SR03",37,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.930361,40.3374931,1836.0779949937,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"10/30/2019",1
4464084,"","5/8/2018","2/11/2005","Republican","SR03",36,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/2/2018",-111.930361,40.3374931,1836.0779949937,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"10/30/2019",1
6531216,"","11/26/2014","9/22/2005","Republican","SR03",45,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9271563,40.3386585,1556.86644023733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6524392,"YES","1/21/2015","4/13/2005","Republican","SR03",34,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,"7/27/2015","10/19/2015",NA,"11/3/2016","8/15/2017","10/27/2017",NA,"11/2/2018",-111.9187835,40.3356191,1551.73699010634,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,NA,0
6357101,"","9/24/2013","10/21/2004","Republican","SR03",39,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/1/2016","8/15/2017",NA,NA,"11/2/2018",-111.9187602,40.3353767,1577.78851663951,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,NA,0
6394580,"YES","12/29/2016","6/22/2004","Unaffiliated","SR03",56,NA,"11/2/2010",NA,NA,NA,"11/8/2012","8/13/2013","11/5/2013",NA,"10/22/2014","7/29/2015","10/15/2015",NA,NA,NA,NA,"6/27/2018","11/9/2018",-111.9408145,40.3721589,240.992093003806,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,NA,0
6508707,"","10/18/2010","2/27/2003","Republican","SR03",36,"6/22/2010","11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9229289,40.3364683,1569.5592258467,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1677178,"YES","10/25/2016","4/19/2013","Republican","SR03",23,NA,NA,NA,NA,NA,NA,"8/13/2013","11/5/2013",NA,"10/22/2014","7/29/2015","10/16/2015","6/22/2016","11/4/2016",NA,NA,"6/27/2018","11/9/2018",-111.9408145,40.3721589,240.992093003806,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,NA,0
6394578,"YES","10/25/2016","6/22/2004","Republican","SR03",58,NA,"11/2/2010",NA,NA,NA,"11/7/2012","8/13/2013","11/5/2013",NA,"10/22/2014","7/29/2015","10/15/2015",NA,"11/12/2016",NA,NA,"6/27/2018","11/9/2018",-111.9408145,40.3721589,240.992093003806,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,NA,0
6405831,"","10/18/2010","10/21/2004","Republican","SR03",42,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9229289,40.3364683,1569.5592258467,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
3128982,"","6/30/2017","10/14/2004","Unaffiliated","SR03",37,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9318251,40.3350054,2123.26935925808,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6532584,"YES","11/29/2012","9/1/2005","Unaffiliated","SR03",41,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"10/25/2016",NA,NA,NA,"11/6/2018",-111.9165944,40.3379539,1268.55429104424,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,"11/4/2019",1
6453248,"","7/1/2014","12/17/2003","Republican","SR03",61,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013",NA,"6/24/2014","10/27/2014","8/7/2015","10/30/2015","6/24/2016","11/8/2016","8/15/2017","11/6/2017",NA,"11/1/2018",-111.9233248,40.3304418,2206.40115441005,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,NA,0
6453459,"","6/13/2014","12/17/2003","Republican","SR03",59,"6/22/2010","10/22/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013","6/24/2014","10/27/2014","8/4/2015","10/30/2015","6/23/2016","10/28/2016","8/16/2017","11/6/2017",NA,"11/1/2018",-111.9233248,40.3304418,2206.40115441005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0
6314305,"YES","1/4/2019","10/29/1996","Unaffiliated","SR03",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9219973,40.3380973,1372.13422578119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6083614,"YES","6/27/2012","3/1/2006","Republican","SR03",61,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,"11/5/2013",NA,"10/30/2014",NA,NA,NA,"11/12/2016","8/15/2017","10/26/2017","6/21/2018","11/8/2018",-111.9205302,40.3369255,1448.29700793297,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,"11/5/2019",1
6527420,"YES","6/27/2012","6/16/2005","Republican","SR03",61,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/12/2016",NA,"10/27/2017","6/21/2018","11/8/2018",-111.9205302,40.3369255,1448.29700793297,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,"11/5/2019",1
1602803,"","9/21/2012","9/21/2012","Republican","SR03",24,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,"10/27/2017","6/22/2018","11/6/2018",-111.9205302,40.3369255,1448.29700793297,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,"11/5/2019",1
1798931,"","10/30/2016","10/2/2015","Republican","SR03",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,"10/27/2017","6/21/2018","11/6/2018",-111.9205302,40.3369255,1448.29700793297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"11/14/2019",1
6060373,"YES","5/4/2016","10/27/2005","Unaffiliated","SR03",48,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/5/2018",-111.92273,40.337247,1483.9976194441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6464998,"YES","5/4/2016","1/11/2005","Unaffiliated","SR03",48,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/5/2018",-111.92273,40.337247,1483.9976194441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6481912,"","8/13/2010","7/28/2004","Republican","SR03",48,NA,"11/2/2010",NA,"11/8/2011","6/26/2012","11/8/2012",NA,NA,NA,NA,NA,NA,NA,"10/28/2016",NA,"11/8/2017","6/27/2018","11/1/2018",-112.0876431,33.8195606,718116.356032348,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,"11/5/2019",1
6492930,"","8/29/2012","10/20/2004","Unaffiliated","SR03",38,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.9273433,40.3367248,1735.32044263244,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6499823,"","11/1/2016","10/25/2004","Unaffiliated","SR03",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.9273433,40.3367248,1735.32044263244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6287793,"","12/17/2007","10/14/2004","Republican","SR03",41,"6/22/2010","10/22/2010",NA,"11/8/2011","6/26/2012","11/6/2012",NA,"11/5/2013",NA,NA,NA,"11/3/2015","6/28/2016","11/4/2016","8/3/2017","11/1/2017","6/27/2018","10/25/2018",-111.9320813,40.3363796,2026.73417702548,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,"10/31/2019",1
6374181,"","9/28/2007","11/7/2003","Republican","SR03",43,"6/22/2010","10/22/2010",NA,"11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014","8/11/2015","11/3/2015","6/28/2016","11/4/2016","8/3/2017","11/1/2017","6/27/2018","10/25/2018",-111.9320813,40.3363796,2026.73417702548,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"10/31/2019",1
1771326,"YES","8/30/2017","2/3/2015","Unaffiliated","SR03",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2018",-111.9258632,40.3346694,1860.24236624969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1397836,"","3/21/2016","10/20/2008","Republican","SR03",49,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2018",-111.9258632,40.3346694,1860.24236624969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1321510,"","3/21/2016","5/1/2008","Republican","SR03",45,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/1/2018",-111.9258632,40.3346694,1860.24236624969,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
1849154,"","7/2/2018","3/22/2016","Republican","SR03",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/25/2016","8/1/2017","11/8/2017","6/26/2018","11/9/2018",-111.9312662,40.3348124,2108.47024754883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,0
6192382,"","3/22/2018","10/25/2006","Republican","SR03",40,NA,NA,NA,NA,NA,"11/2/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9248851,40.339006,1407.67098328008,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0
6372526,"","3/23/2016","3/1/1997","Democratic","SR03",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9177355,40.33406,1708.80578621259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1751817,"YES","3/6/2016","10/27/2014","Republican","SR03",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/2/2016","8/16/2017","11/8/2017",NA,"11/9/2018",-114.2689501,48.2364259,889838.038082592,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,"11/14/2019",1
1764263,"YES","3/6/2016","1/30/2015","Republican","SR03",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/2/2016","8/16/2017","11/8/2017",NA,"11/9/2018",-114.2689501,48.2364259,889838.038082592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"11/14/2019",1
3003235,"","7/8/2016","11/18/2005","Republican","SR03",35,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,NA,"8/11/2015","11/3/2015","6/28/2016","11/8/2016",NA,NA,NA,"11/7/2018",NA,NA,NA,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,NA,0
6065532,"","9/9/2017","1/9/2006","Republican","SR03",35,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,"6/28/2016","11/8/2016",NA,NA,NA,"11/7/2018",NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,NA,0
1901023,"","7/2/2018","9/1/2016","Republican","SR03",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/26/2018","11/8/2018",-118.2025182,33.8700205,907125.177612724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0
1742473,"","7/2/2018","9/23/2014","Republican","SR03",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/8/2016",NA,"11/8/2017","6/26/2018","11/8/2018",-118.2025182,33.8700205,907125.177612724,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,NA,0
1808146,"YES","3/22/2016","11/10/2015","Republican","SR03",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/11/2016",NA,NA,NA,"11/8/2018",-118.2025182,33.8700205,907125.177612724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1835876,"","7/2/2018","3/10/2016","Republican","SR03",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/28/2016",NA,NA,"11/8/2017","6/26/2018","11/8/2018",-118.2025182,33.8700205,907125.177612724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,NA,0
2059339,"","12/6/2018","3/26/2018","Democratic","SR03",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.929636,40.3388984,1682.57898082794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1631457,"","3/6/2017","10/9/2012","Republican","SR03",30,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"10/25/2018",-111.9305675,40.3352932,2029.41705626643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3144395,"YES","3/8/2016","9/11/2002","Unaffiliated","SR03",34,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,"11/10/2018",-111.9305675,40.3352932,2029.41705626643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3144499,"","2/25/2008","10/15/1994","Republican","SR03",56,NA,"11/2/2010",NA,NA,NA,"11/1/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.929636,40.3388984,1682.57898082794,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"11/1/2019",1
6526281,"","6/28/2016","6/7/2005","Democratic","SR03",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/28/2016",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
5553159,"","10/18/2016","3/9/2004","Unaffiliated","SR03",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/27/2016",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6526275,"","11/14/2014","6/1/2005","Constitution","SR03",40,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,NA,NA,-111.9309634,40.3379697,1835.38077557195,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6177348,"","8/4/2011","9/26/2006","Republican","SR03",72,"6/22/2010","11/2/2010",NA,NA,NA,"10/30/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/4/2016",NA,"11/7/2017",NA,"10/29/2018",-111.917852,40.3378563,1293.08827823859,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,NA,0
6171732,"","8/4/2011","9/8/2006","Republican","SR03",73,"6/22/2010","11/2/2010",NA,NA,NA,"10/30/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/4/2016",NA,"11/7/2017",NA,"10/29/2018",-111.917852,40.3378563,1293.08827823859,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,NA,0
3148035,"","9/26/2016","6/5/1997","Unaffiliated","SR03",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-86.7565451,34.7096853,2297046.05977107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
2013001,"","5/16/2017","5/16/2017","Unaffiliated","SR03",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.7565451,34.7096853,2297046.05977107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
3166451,"","10/24/2016","8/8/2003","Unaffiliated","SR03",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-111.916967,40.3350676,1590.59915269228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3149053,"","7/11/2018","10/13/2004","Unaffiliated","SR03",36,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/7/2018",-111.916967,40.3350676,1590.59915269228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6492846,"","7/2/2018","10/22/2004","Republican","SR03",58,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,"6/26/2018",NA,-111.9237635,40.3373315,1515.28067319238,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,NA,0
6445463,"","11/1/2016","5/8/2003","Unaffiliated","SR03",46,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9290072,40.3350901,1965.31669994551,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3152215,"","11/1/2016","10/22/2004","Unaffiliated","SR03",44,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,"11/7/2017",NA,"11/9/2018",-111.9290072,40.3350901,1965.31669994551,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,0
